claim_id,claim,claim_date,label,raw_label,split,source,detected_biases,bias_label,bias_confidence,bias_confidence_level,bias_is_present
2301.03473v1_3_F,The non-Gaussian resistance fluctuations in the MoS2/NbSe2 heterostructure are primarily caused by percolation kinetics,2023-01-01,Refuted,refuted,test,matteroffact,,curse of knowledge,0.2643,very_low,False
2303.02441v2_15_T,"The ρ-CP framework for magnesium considers 24 possible deformation modes: 3 basal slip systems, 3 prismatic slip systems, 6 pyramidal <a> slip systems, 6 pyramidal <c+a> slip systems, and 6 tensile twinning systems.",2023-03-01,Supported,supported,test,matteroffact,,subadditivity effect,0.2998,very_low,False
2303.02441v2_15_F,"The ρ-CP framework for magnesium considers 12 possible deformation modes: 4 basal slip systems, 4 prismatic slip systems, and 4 tensile twinning systems.",2023-03-01,Refuted,refuted,test,matteroffact,,subadditivity effect,0.1611,very_low,False
2311.14529v1_12_T,"The powder bed fusion-laser beam process for aluminum alloys entails a high cooling rate of 10^3-10^5 K/s, enabling higher supersaturation of certain alloying elements.",2023-11-01,Supported,supported,test,matteroffact,,Outcome bias,0.2486,very_low,False
2311.14529v1_12_F,"The powder bed fusion-laser beam process for aluminum alloys entails a moderate cooling rate of 10^1-10^2 K/s, enabling only slight supersaturation of certain alloying elements.",2023-11-01,Refuted,refuted,test,matteroffact,,Outcome bias,0.2773,very_low,False
2304.06457v1_12_T,Cu substitution at the 2c site in SmCo₅ is energetically favored over the 3g site by approximately 7 meV/atom according to density functional theory calculations,2023-04-01,Supported,supported,test,matteroffact,,Outcome bias,0.1639,very_low,False
2304.06457v1_12_F,Cu substitution at the 3g site in SmCo₅ is energetically favored over the 2c site by approximately 50 meV/atom according to density functional theory calculations,2023-04-01,Refuted,refuted,test,matteroffact,,Outcome bias,0.1559,very_low,False
2303.02540v1_8_T,"Multi-component rare-earth disilicates enable the design of materials that combine high stiffness, low thermal conductivity, and coefficient of thermal expansion engineered to match SiC substrates.",2023-03-01,Supported,supported,test,matteroffact,,curse of knowledge,0.287,very_low,False
2303.02540v1_8_F,Multi-component rare-earth disilicates offer no significant advantages over single-component disilicates for thermal and environmental barrier coating applications.,2023-03-01,Refuted,refuted,test,matteroffact,,Whole only effect,0.2539,very_low,False
2312.05681v2_2_T,"The lithium transference number in LiTFSI-PEO electrolytes reaches a minimum value at the ionic concentration where conductivity is maximum (Li:PEO ratio of 3.2), and increases at higher concentrations.",2023-12-01,Supported,supported,test,matteroffact,"[{""bias"": ""Pro-Innovation Bias"", ""confidence"": 0.3392}]",Pro-Innovation Bias,0.3392,low,True
2312.05681v2_2_F,"The lithium transference number in LiTFSI-PEO electrolytes reaches a maximum value at the ionic concentration where conductivity is maximum (Li:PEO ratio of 3.2), and decreases at higher concentrations.",2023-12-01,Refuted,refuted,test,matteroffact,,Pro-Innovation Bias,0.2055,very_low,False
2306.10385v2_3_T,Some AlF₃-induced blisters on the graphite surface align locally along straight lines with random orientations that do not follow any preferential crystallographic direction of the graphite.,2023-06-01,Supported,supported,test,matteroffact,"[{""bias"": ""curse of knowledge"", ""confidence"": 0.342}]",curse of knowledge,0.342,low,True
2306.10385v2_3_F,AlF₃-induced blisters on the graphite surface always arrange in a hexagonal pattern that follows the underlying crystallographic structure of the graphite lattice.,2023-06-01,Refuted,refuted,test,matteroffact,,clustering illusion,0.2222,very_low,False
2309.14678v2_8_T,"Idealized Na β″ alumina is p-type doped with the Fermi level at the valence band top, while Mg-stabilized Na β″ alumina is an insulator with a clean bandgap.",2023-09-01,Supported,supported,test,matteroffact,,Bias blind spot,0.1997,very_low,False
2309.14678v2_8_F,Both idealized Na β″ alumina and Mg-stabilized Na β″ alumina are insulators with similar bandgap values of approximately 4 eV.,2023-09-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Distinction bias"", ""confidence"": 0.698}]",Distinction bias,0.698,medium,True
2309.14678v2_14_T,The calculated activation energy for vacancy migration in K β″ alumina (0.02-0.03 eV) is significantly lower than the experimental activation energy for ionic conduction (0.15-0.186 eV).,2023-09-01,Supported,supported,test,matteroffact,,Time-saving bias,0.2711,very_low,False
2309.14678v2_14_F,The calculated activation energy for vacancy migration in K β″ alumina (0.15 eV) matches the experimental activation energy for ionic conduction (0.15-0.186 eV).,2023-09-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.4658}]",Time-saving bias,0.4658,low,True
2302.14072v1_5_T,"The nearest-neighbor hopping parameter in the 1T layer of Ta-dichalcogenide bilayers is approximately 2.1 meV, which is about 70 times smaller than the nearest-neighbor hopping in the 1H layer (150 meV).",2023-02-01,Supported,supported,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.6711}]",Time-saving bias,0.6711,medium,True
2302.14072v1_5_F,"The nearest-neighbor hopping parameter in the 1T layer of Ta-dichalcogenide bilayers is approximately 20 meV, which is about 7.5 times smaller than the nearest-neighbor hopping in the 1H layer (150 meV).",2023-02-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.5272}]",Time-saving bias,0.5272,medium,True
2311.08257v1_0_T,"The spin Hall angle in NbN increases as temperature decreases, reaching values three times higher than previously reported values in the temperature range of 20-300K.",2023-11-01,Supported,supported,test,matteroffact,"[{""bias"": ""Pro-Innovation Bias"", ""confidence"": 0.4648}]",Pro-Innovation Bias,0.4648,low,True
2311.08257v1_0_F,"The spin Hall angle in NbN decreases as temperature decreases, reaching values half as large as previously reported values in the temperature range of 20-300K.",2023-11-01,Refuted,refuted,test,matteroffact,,Pro-Innovation Bias,0.2278,very_low,False
2301.06756v1_1_T,The metallization pressure of hexagonal close-packed helium is approximately 24-25 terapascals when calculated with hybrid DFT functionals.,2023-01-01,Supported,supported,test,matteroffact,,Subjective validation,0.1756,very_low,False
2301.06756v1_1_F,The metallization pressure of hexagonal close-packed helium is approximately 17 terapascals when calculated with hybrid DFT functionals.,2023-01-01,Refuted,refuted,test,matteroffact,,Pro-Innovation Bias,0.1294,very_low,False
2301.01139v1_2_T,"Under high pressure, noble gases like xenon and helium form stable compounds with other elements, contradicting their characteristic inertness at ambient conditions.",2023-01-01,Supported,supported,test,matteroffact,,curse of knowledge,0.2775,very_low,False
2301.01139v1_2_F,"Noble gases maintain their chemical inertness under all pressure conditions, never forming stable compounds with other elements.",2023-01-01,Refuted,refuted,test,matteroffact,,curse of knowledge,0.2416,very_low,False
2305.05612v2_12_T,"The equilibrium excess surface energies of coherent twin boundaries (CTB), basal-prismatic/prismatic-basal boundaries (PB), and I₁ stacking faults (SF) in magnesium are 148, 164, and 11 mJ/m² respectively.",2023-05-01,Supported,supported,test,matteroffact,"[{""bias"": ""subadditivity effect"", ""confidence"": 0.4711}]",subadditivity effect,0.4711,low,True
2305.05612v2_12_F,"The equilibrium excess surface energies of coherent twin boundaries (CTB), basal-prismatic/prismatic-basal boundaries (PB), and I₁ stacking faults (SF) in magnesium are 100, 100, and 50 mJ/m² respectively.",2023-05-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""subadditivity effect"", ""confidence"": 0.4807}]",subadditivity effect,0.4807,low,True
2303.07504v1_8_T,"In the experimental Mg-4wt.%Al-4wt.%Ca alloy, the initial Al chemical potential is -0.19 eV, which decreases to a final value of -0.27 eV after planar defect formation.",2023-03-01,Supported,supported,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.5608}]",Time-saving bias,0.5608,medium,True
2303.07504v1_8_F,"In the experimental Mg-4wt.%Al-4wt.%Ca alloy, the initial Al chemical potential is -0.35 eV, which increases to a final value of -0.20 eV after planar defect formation.",2023-03-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.5008}]",Time-saving bias,0.5008,medium,True
2311.01879v1_15_T,"The activation energy for dislocation loop migration due to Cr atoms increases with Cr content, being 0.048 eV for Fe12Cr9Al, 0.053 eV for Fe15Cr9Al, and 0.056 eV for Fe18Cr9Al ODS steels.",2023-11-01,Supported,supported,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.4061}, {""bias"": ""subadditivity effect"", ""confidence"": 0.317}]",Time-saving bias,0.4061,low,True
2311.01879v1_15_F,"The activation energy for dislocation loop migration due to Cr atoms decreases with Cr content, being 0.060 eV for Fe12Cr9Al, 0.050 eV for Fe15Cr9Al, and 0.040 eV for Fe18Cr9Al ODS steels.",2023-11-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.4953}]",Time-saving bias,0.4953,low,True
2311.14529v1_15_T,"The Mn-rich precipitates that form at grain boundaries in additively manufactured Al-Mn-Cr-Zr alloys during heat treatment are likely either Al₁₂Mn or Al₆Mn phases, consistent with theoretical predictions.",2023-11-01,Supported,supported,test,matteroffact,,Pro-Innovation Bias,0.2594,very_low,False
2311.14529v1_15_F,"The Mn-rich precipitates that form at grain boundaries in additively manufactured Al-Mn-Cr-Zr alloys during heat treatment are primarily Al₂Mn₃ phases, contradicting theoretical predictions.",2023-11-01,Refuted,refuted,test,matteroffact,,curse of knowledge,0.2818,very_low,False
2301.00535v1_11_T,"For the LiNiO₂-NiO₂ system, r²SCAN underestimates the experimental average voltage by 8%, while r²SCAN+U improves the agreement to within 1.8% of the experimental value.",2023-01-01,Supported,supported,test,matteroffact,,Planning Fallacy,0.2199,very_low,False
2301.00535v1_11_F,"For the LiNiO₂-NiO₂ system, r²SCAN overestimates the experimental average voltage by 5%, while r²SCAN+U worsens the agreement to a 10% overestimation of the experimental value.",2023-01-01,Refuted,refuted,test,matteroffact,,Planning Fallacy,0.171,very_low,False
2301.11689v3_9_T,BERT-PSIE requires relatively small training datasets to achieve good performance due to the transfer learning capabilities of BERT models.,2023-01-01,Supported,supported,test,matteroffact,,Bias blind spot,0.2513,very_low,False
2301.11689v3_9_F,"BERT-PSIE requires extensive training datasets with millions of labeled examples to achieve acceptable performance, making it impractical for most extraction tasks.",2023-01-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Bias blind spot"", ""confidence"": 0.3017}]",Bias blind spot,0.3017,low,True
2301.05024v1_15_T,"The corrected impedance measurement can be calculated as Z_exp(ω) = (T₂Z₀(ω;T₂) - T₁Z₀(ω;T₁))/(T₂-T₁), where Z₀(ω;T) is the raw impedance measurement over time T.",2023-01-01,Supported,supported,test,matteroffact,,Pseudocertainty effect,0.2113,very_low,False
2301.05024v1_15_F,"The corrected impedance measurement can be calculated as Z_exp(ω) = (Z₀(ω;T₂) + Z₀(ω;T₁))/2, where Z₀(ω;T) is the raw impedance measurement over time T.",2023-01-01,Refuted,refuted,test,matteroffact,,Pseudocertainty effect,0.1377,very_low,False
2307.00878v1_13_T,"The optimal synthesis temperature for Li₇P₃S₁₁ is approximately 500K, where its energy above hull reaches a minimum of 1.4 meV/atom, coinciding with its experimentally observed glass transition temperature.",2023-07-01,Supported,supported,test,matteroffact,,Pseudocertainty effect,0.2347,very_low,False
2307.00878v1_13_F,"The optimal synthesis temperature for Li₇P₃S₁₁ is approximately 800K, where its energy above hull reaches a minimum of 0.5 meV/atom, well above its experimentally observed glass transition temperature.",2023-07-01,Refuted,refuted,test,matteroffact,,Outcome bias,0.2432,very_low,False
2309.07046v1_12_T,"The magnetic ground state of MgCrB₄ is the <AAA> configuration (antiferromagnetic dimers forming antiferromagnetic ladders with antiferromagnetic inter-ladder coupling), with an energy approximately 35 meV lower than the <FAA> configuration (ferromagnetic dimers forming antiferromagnetic ladders).",2023-09-01,Supported,supported,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.628}]",Time-saving bias,0.628,medium,True
